Date,Location,Site,Habitat,Transect,cca,dead_coral,algal_matrix,hard_coral,macroalgae,other_biota,rubble,rock,sand,soft_coral,silt,sponge,zooantharia
2008,Singapore,S4,Crest,5,0.0,0.0,7.4,15.3,15.1,1.2,58.0,0.0,0.0,0.0,2.8,0.3,0.0
2009,Singapore,H2,Crest,1,0.0,0.0,17.1,62.6,8.2,0.0,3.9,0.0,0.0,0.0,6.7,0.5,1.2
2009,Singapore,H2,Crest,2,0.0,0.0,26.5,36.3,2.4,0.0,14.9,0.0,6.2,0.0,9.9,1.9,2.1
2009,Singapore,H2,Crest,3,0.0,0.0,29.1,44.8,13.4,0.0,7.1,0.0,0.0,0.0,5.3,0.0,0.5
2009,Singapore,H2,Crest,4,0.0,0.0,15.4,19.1,24.9,7.4,29.2,0.0,0.0,0.0,0.0,3.6,0.6
2009,Singapore,H2,Crest,5,0.0,0.0,9.5,33.3,13.2,2.0,39.6,0.0,0.0,0.0,0.0,2.6,0.0
2009,Singapore,HW1,Crest,1,0.0,0.0,16.8,22.8,18.6,0.5,36.2,0.0,4.7,0.0,0.0,0.7,0.0
2009,Singapore,HW1,Crest,2,0.0,0.0,7.5,17.3,16.7,0.0,58.2,0.0,0.0,0.0,0.0,0.4,0.0
2009,Singapore,HW1,Crest,3,0.0,0.0,9.4,34.0,21.1,0.0,22.6,0.0,10.6,0.0,2.4,0.0,0.0
2009,Singapore,HW1,Crest,4,0.0,0.0,27.1,22.2,18.4,0.0,16.7,0.0,0.0,0.0,15.8,0.0,0.0
2009,Singapore,HW1,Crest,5,0.0,0.0,26.7,16.4,26.6,1.1,8.8,0.0,0.3,0.0,17.3,2.9,0.0
2009,Singapore,J1,Crest,1,0.0,0.0,64.9,7.9,14.8,0.0,10.3,0.0,0.0,0.0,0.0,2.2,0.0
2009,Singapore,J1,Crest,2,0.0,0.0,28.6,25.0,11.5,0.0,27.9,0.0,0.0,3.0,0.0,4.1,0.0
2009,Singapore,K1,Crest,1,0.0,0.0,24.0,45.4,0.0,0.0,25.8,0.0,4.1,0.0,0.0,0.9,0.0
2009,Singapore,K1,Crest,2,0.0,0.0,9.0,48.5,0.0,0.9,41.4,0.0,0.0,0.0,0.0,0.3,0.0
2009,Singapore,K1,Crest,3,0.0,0.0,17.2,65.0,0.6,1.8,12.9,0.0,0.0,0.0,0.6,1.2,0.9
2009,Singapore,K1,Crest,4,0.0,0.0,17.9,67.3,0.5,3.9,7.4,0.0,0.0,0.9,0.6,1.7,0.0
2009,Singapore,K1,Crest,5,0.0,0.0,25.0,48.3,0.8,6.2,13.5,0.0,0.0,4.2,1.5,0.8,0.0
2009,Singapore,R2,Crest,1,0.0,0.0,26.7,60.0,0.0,2.1,8.0,2.4,0.0,0.0,0.0,1.0,0.0
2009,Singapore,R2,Crest,2,0.0,0.0,19.4,75.3,0.2,0.0,1.9,0.0,0.0,0.0,0.0,3.3,0.0
2009,Singapore,R2,Crest,3,0.0,0.0,13.7,83.7,0.7,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0
2009,Singapore,R2,Crest,4,0.1,0.0,21.5,61.0,0.0,1.3,11.2,0.0,5.0,0.0,0.0,0.0,0.0
2009,Singapore,R2,Crest,5,0.0,0.0,14.3,81.2,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,1.2
2009,Singapore,S4,Crest,1,0.0,0.0,20.8,37.5,26.3,2.1,11.2,0.0,0.0,0.0,1.7,0.6,0.0
2009,Singapore,S4,Crest,2,0.0,0.0,19.7,25.3,23.7,2.0,26.5,0.0,0.8,0.0,0.0,2.3,0.0
2009,Singapore,S4,Crest,3,0.0,0.0,12.2,28.8,41.7,1.3,11.8,0.0,0.0,0.0,3.7,0.6,0.0
2009,Singapore,S4,Crest,4,0.0,0.0,6.9,17.5,43.9,0.0,31.2,0.0,0.0,0.0,0.0,0.6,0.0
2009,Singapore,S4,Crest,5,0.0,0.0,10.8,38.2,39.3,0.7,8.3,0.0,0.0,0.0,1.0,1.9,0.0
2010,Singapore,H2,Crest,1,0.0,0.0,22.8,59.9,4.6,0.6,10.7,0.0,0.0,0.0,0.3,1.4,0.0
2010,Singapore,H2,Crest,2,0.0,0.0,23.2,38.4,13.2,0.0,2.8,0.0,0.0,0.0,17.6,0.7,4.3
2010,Singapore,H2,Crest,3,0.0,0.0,14.0,37.9,25.8,0.0,19.7,0.0,0.8,0.0,0.0,1.6,0.3
2010,Singapore,H2,Crest,4,0.0,0.0,4.6,22.0,36.4,2.7,33.5,0.0,0.0,0.0,0.3,0.8,0.0
2010,Singapore,H2,Crest,5,0.0,0.0,15.5,34.2,32.4,0.0,16.2,0.0,0.0,0.0,1.8,0.0,0.0
2010,Singapore,HW1,Crest,1,0.0,0.0,16.5,23.1,18.5,0.0,36.4,0.0,0.0,0.0,0.0,5.6,0.0
2010,Singapore,HW1,Crest,2,0.0,0.0,14.9,28.0,18.5,0.0,33.7,0.0,3.7,0.0,0.6,0.7,0.0
2010,Singapore,HW1,Crest,3,0.0,0.0,17.5,18.3,16.3,1.5,37.7,0.0,0.0,0.0,0.0,8.8,0.0
2010,Singapore,HW1,Crest,4,0.0,0.0,26.8,15.7,17.1,0.0,31.8,0.0,5.2,0.0,1.6,1.9,0.0
2010,Singapore,HW1,Crest,5,0.0,0.0,38.3,17.8,19.8,0.0,21.1,0.0,0.0,0.0,2.2,1.0,0.0
2010,Singapore,K1,Crest,1,0.0,0.0,30.5,36.6,0.3,0.0,16.6,0.0,0.0,0.0,5.9,10.2,0.0
2010,Singapore,K1,Crest,2,0.0,0.0,33.8,45.1,0.0,0.4,14.2,0.0,0.0,0.0,2.9,3.8,0.0
2010,Singapore,K1,Crest,3,0.0,0.0,10.8,66.5,0.3,0.3,21.0,0.0,0.0,0.0,0.0,0.0,1.3
2010,Singapore,K1,Crest,4,0.0,0.0,24.4,59.6,0.9,0.3,9.2,0.0,0.0,0.9,2.2,2.7,0.0
2010,Singapore,K1,Crest,5,1.2,0.0,46.6,20.3,2.5,6.9,18.3,0.0,1.4,0.0,0.0,3.0,0.0
2010,Singapore,PSL3,Crest,1,0.0,0.0,26.0,20.9,0.6,0.2,51.0,0.0,0.0,0.0,0.0,1.5,0.0
2010,Singapore,PSL3,Crest,2,0.0,0.0,39.4,29.0,0.0,2.1,27.4,0.0,0.0,0.0,0.3,2.0,0.0
2010,Singapore,PSL3,Crest,3,0.0,0.0,39.7,25.4,0.3,1.7,30.3,0.0,0.0,1.3,0.0,1.5,0.0
2010,Singapore,R2,Crest,1,0.0,0.0,36.1,45.0,0.0,1.6,13.7,3.5,0.0,0.0,0.0,0.3,0.0
2010,Singapore,R2,Crest,2,0.0,0.2,37.0,46.2,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.5,0.0
2010,Singapore,R2,Crest,3,0.0,0.9,25.8,61.3,0.0,0.5,11.5,0.0,0.0,0.0,0.0,0.2,0.0
2010,Singapore,R2,Crest,4,0.0,0.0,27.9,58.3,0.0,0.0,10.3,0.0,0.0,0.0,0.0,3.6,0.0
2010,Singapore,R2,Crest,5,0.0,0.0,34.6,43.1,0.0,0.0,17.5,0.0,0.4,0.0,0.0,4.6,0.0
2010,Singapore,S2,Crest,1,1.8,0.0,13.8,12.2,6.0,0.0,0.0,0.0,0.0,0.0,63.0,3.4,0.0
2010,Singapore,S2,Crest,2,0.0,0.0,33.3,29.9,7.7,0.0,19.3,0.0,0.0,1.8,2.9,5.2,0.0
2010,Singapore,S2,Crest,3,0.0,0.0,16.9,29.5,2.7,1.5,36.5,0.0,0.0,0.0,2.0,11.1,0.0
2010,Singapore,S2,Crest,4,0.0,0.0,20.5,35.1,2.7,0.2,32.8,0.0,0.0,0.0,4.3,4.5,0.0
2010,Singapore,S2,Crest,5,0.0,0.0,19.7,32.0,11.5,0.0,27.9,0.0,0.0,0.0,3.6,5.5,0.0
2010,Singapore,S4,Crest,1,0.0,0.0,28.6,27.7,9.8,0.0,30.5,0.0,0.0,0.5,0.0,3.1,0.0
2010,Singapore,S4,Crest,2,0.0,0.0,34.3,33.6,8.8,1.9,16.5,0.0,0.0,0.0,0.0,5.0,0.0
2010,Singapore,S4,Crest,3,0.0,0.0,9.2,9.1,23.1,1.6,52.0,0.0,0.0,0.0,0.0,5.2,0.0
2010,Singapore,S4,Crest,4,0.0,0.0,17.5,24.9,26.8,0.6,28.5,0.0,0.0,0.0,1.3,0.6,0.0
2010,Singapore,S4,Crest,5,0.0,0.0,11.8,6.2,40.8,0.0,37.7,0.0,0.0,0.0,0.0,3.7,0.0
2011,Singapore,H2,Crest,1,0.0,1.7,27.9,40.8,10.1,0.0,2.8,0.0,11.3,0.0,3.0,2.6,0.0
2011,Singapore,H2,Crest,2,0.0,0.0,1.0,48.3,18.6,0.5,4.2,0.0,11.4,0.0,11.0,5.2,0.0
2011,Singapore,H2,Crest,3,0.2,0.0,1.0,25.7,5.0,0.0,23.0,0.0,0.0,0.0,29.1,9.4,6.6
2011,Singapore,H2,Crest,4,0.0,0.0,15.1,34.6,16.6,0.0,29.3,0.0,0.0,0.0,0.0,4.0,0.5
2011,Singapore,H2,Crest,5,0.0,0.0,10.0,34.0,20.7,1.4,29.4,0.0,0.9,0.0,2.1,1.7,0.0
2011,Singapore,HW1,Crest,1,0.0,0.6,0.0,14.5,14.8,0.3,56.6,0.0,3.6,0.0,7.3,2.5,0.0
2011,Singapore,HW1,Crest,2,0.0,0.7,0.0,30.3,14.4,0.4,33.5,0.0,0.0,0.0,20.9,0.0,0.0
2011,Singapore,HW1,Crest,3,0.0,0.0,2.4,15.2,23.5,0.2,31.1,0.0,18.4,0.0,8.0,1.4,0.0
2011,Singapore,HW1,Crest,4,0.0,0.0,35.8,21.2,5.8,0.0,26.0,0.0,0.0,0.0,8.8,2.4,0.0
2011,Singapore,HW1,Crest,5,0.0,0.0,23.8,21.7,19.0,0.0,18.0,0.0,3.3,0.0,9.1,5.2,0.0
2011,Singapore,J1,Crest,1,0.7,0.0,44.2,18.6,4.6,0.0,17.9,0.0,0.0,0.0,13.7,0.4,0.0
2011,Singapore,J1,Crest,2,0.4,0.0,0.0,24.3,1.3,0.0,69.4,0.0,0.0,0.0,4.6,0.1,0.0
2011,Singapore,J1,Crest,3,0.5,0.0,43.2,15.9,15.1,0.1,0.9,0.0,0.0,0.5,23.7,0.3,0.0
2011,Singapore,J1,Crest,4,2.2,0.0,0.0,36.8,15.2,1.6,23.3,0.0,0.0,0.0,20.7,0.4,0.0
2011,Singapore,J1,Crest,5,2.5,0.0,44.8,20.2,15.2,0.0,1.3,0.0,0.0,0.0,12.8,3.4,0.0
2011,Singapore,K1,Crest,1,5.8,0.0,8.3,50.7,2.8,0.3,0.0,0.0,0.0,0.0,26.2,5.3,0.8
2011,Singapore,K1,Crest,2,3.4,0.0,14.7,53.0,3.3,0.6,0.0,0.0,0.0,0.3,24.2,0.6,0.0
2011,Singapore,K1,Crest,3,3.5,0.0,16.7,54.4,3.1,0.3,0.0,0.0,0.0,3.7,17.0,1.6,0.0
2011,Singapore,K1,Crest,4,0.0,0.0,33.4,29.3,0.4,5.2,9.6,0.0,0.5,0.0,9.2,12.6,0.0
2011,Singapore,K1,Crest,5,0.0,0.0,21.0,33.2,0.2,31.8,11.7,0.0,0.0,0.0,0.0,2.2,0.0
2011,Singapore,PSD1,Crest,1,0.4,0.0,22.4,54.6,1.6,0.0,15.9,0.0,0.0,0.8,0.0,4.4,0.0
2011,Singapore,PSD1,Crest,2,23.6,0.0,0.0,22.5,18.3,1.0,0.0,0.0,0.0,0.0,26.1,8.5,0.0
2011,Singapore,PSD1,Crest,3,13.4,0.0,0.0,28.2,18.7,0.2,2.8,0.0,0.0,0.0,29.3,7.6,0.0
2011,Singapore,PSD1,Crest,4,0.0,0.0,30.7,33.9,8.4,0.0,21.4,0.0,0.0,0.0,0.0,5.7,0.0
2011,Singapore,PSD1,Crest,5,0.0,0.0,22.5,9.0,15.5,1.9,39.1,0.0,3.9,1.7,1.4,5.2,0.0
2011,Singapore,PSL3,Crest,1,1.9,0.0,27.4,19.9,8.9,0.0,34.1,0.0,2.7,0.3,0.0,4.9,0.0
2011,Singapore,PSL3,Crest,2,1.9,0.0,29.6,23.3,3.1,0.0,30.1,1.1,0.2,0.2,4.0,6.8,0.0
2011,Singapore,PSL3,Crest,3,5.4,0.0,0.0,15.9,2.9,0.0,63.4,0.0,0.0,0.0,8.4,4.2,0.0
2011,Singapore,PSL3,Crest,4,0.0,0.0,32.9,16.7,0.0,0.0,46.4,1.1,0.0,0.0,0.0,3.0,0.0
2011,Singapore,PSL3,Crest,5,0.0,0.0,39.7,33.3,0.5,0.0,20.9,0.0,0.0,0.5,0.0,5.2,0.0
2011,Singapore,S2,Crest,1,0.0,0.0,5.5,31.3,5.1,1.3,54.4,0.0,2.3,0.0,0.0,0.3,0.0
2011,Singapore,S2,Crest,2,0.0,0.0,23.3,50.1,9.0,0.0,15.2,0.0,1.2,0.0,1.3,0.0,0.0
2011,Singapore,S2,Crest,3,0.0,0.0,10.4,30.3,25.6,2.1,31.5,0.0,0.0,0.0,0.0,0.2,0.0
2011,Singapore,S2,Crest,4,0.0,0.0,11.8,34.9,4.3,3.4,31.1,0.0,10.1,0.0,0.5,4.0,0.0
2011,Singapore,S2,Crest,5,0.0,0.0,14.1,21.9,16.8,3.2,39.3,0.0,0.0,0.0,0.0,4.9,0.0
2011,Singapore,S4,Crest,1,0.0,0.0,25.7,20.3,10.8,0.6,35.2,0.0,0.0,0.0,5.6,1.9,0.0
2011,Singapore,S4,Crest,2,0.0,0.0,23.1,47.3,12.4,1.4,11.5,0.0,0.0,0.0,3.7,0.8,0.0
2012,Singapore,H2,Crest,1,0.0,0.9,20.1,73.0,0.0,0.0,3.4,0.0,0.0,0.0,2.4,0.3,0.0
2012,Singapore,H2,Crest,2,0.0,0.0,29.6,49.3,2.0,0.0,16.3,0.0,0.0,0.0,1.9,1.1,0.0
2012,Singapore,H2,Crest,3,0.0,0.0,20.6,53.5,9.9,0.6,8.8,0.0,0.0,0.0,3.9,2.8,0.0
2012,Singapore,H2,Crest,4,0.0,0.0,10.0,44.9,13.8,0.0,7.8,0.0,2.4,0.0,10.9,5.1,5.3
2012,Singapore,H2,Crest,5,0.0,0.0,8.7,23.5,8.3,0.0,24.3,1.2,12.8,0.0,5.2,7.5,8.7
2012,Singapore,J1,Crest,1,0.0,0.0,10.7,25.0,30.4,0.0,31.8,0.0,0.0,0.0,0.0,2.2,0.0
2012,Singapore,J1,Crest,2,0.0,0.0,32.0,18.1,18.8,0.0,30.6,0.0,0.0,0.0,0.0,0.6,0.0
2012,Singapore,J1,Crest,3,0.0,0.0,13.3,19.9,30.7,2.6,29.4,0.0,0.0,0.0,0.0,4.2,0.0
2012,Singapore,J1,Crest,4,0.0,0.0,8.0,30.2,42.2,0.7,14.1,0.0,0.0,5.0,0.0,0.0,0.0
2012,Singapore,J1,Crest,5,0.0,0.0,5.7,15.0,50.8,0.0,22.5,0.0,5.3,0.0,0.0,0.9,0.0
2012,Singapore,K1,Crest,1,0.0,0.0,19.9,62.0,1.3,0.0,10.5,0.0,0.0,0.0,0.0,3.9,2.5
2012,Singapore,K1,Crest,2,0.0,0.0,22.8,62.4,0.0,0.0,7.2,0.0,0.0,0.0,0.5,3.5,3.7
2012,Singapore,K1,Crest,3,0.0,0.0,15.8,71.8,0.9,1.8,4.5,0.0,0.0,0.9,2.8,1.7,0.0
2012,Singapore,K1,Crest,4,0.0,0.0,31.6,42.6,1.9,8.7,11.1,0.0,0.0,0.6,0.0,3.7,0.0
2012,Singapore,K1,Crest,5,0.0,0.0,8.2,44.2,2.4,34.5,2.4,0.0,3.5,1.3,0.0,3.7,0.0
2012,Singapore,PSD1,Crest,1,0.0,0.0,36.2,42.0,0.2,0.0,16.5,0.0,0.0,1.6,0.1,3.6,0.0
2012,Singapore,PSD1,Crest,2,0.0,0.0,33.8,43.3,0.8,0.8,15.6,0.0,0.0,0.0,0.0,5.8,0.0
2012,Singapore,PSD1,Crest,3,0.0,0.0,39.4,30.0,0.0,1.2,21.0,3.5,0.0,0.5,0.0,4.5,0.0
2012,Singapore,PSD1,Crest,4,0.0,0.0,32.6,24.6,0.7,0.0,38.3,0.0,0.0,0.0,0.0,3.9,0.0
2012,Singapore,PSD1,Crest,5,0.0,0.0,39.5,8.4,1.2,0.0,42.3,3.0,0.9,1.3,0.0,3.6,0.0
2012,Singapore,PSL3,Crest,1,0.0,0.0,30.6,18.8,14.6,0.3,33.5,0.0,0.0,0.0,0.0,2.4,0.0
2012,Singapore,PSL3,Crest,2,0.0,0.0,37.9,27.4,11.1,4.6,11.1,0.0,5.2,0.0,0.0,3.0,0.0
2012,Singapore,PSL3,Crest,3,0.0,0.0,21.7,23.9,6.7,0.0,43.0,0.0,1.2,0.0,0.0,3.6,0.0
2012,Singapore,PSL3,Crest,4,0.0,0.0,30.0,37.9,1.0,0.0,24.6,0.0,0.0,1.2,0.0,5.4,0.0
2012,Singapore,PSL3,Crest,5,0.0,0.0,33.8,23.8,16.0,1.0,24.7,0.0,0.0,0.0,0.0,0.8,0.0
2012,Singapore,R2,Crest,1,0.0,0.0,37.0,42.0,0.1,0.0,19.8,0.0,0.3,0.7,0.0,0.3,0.0
2012,Singapore,R2,Crest,2,0.0,0.0,20.9,56.5,0.4,1.1,21.0,0.0,0.0,0.0,0.0,0.2,0.0
2012,Singapore,R2,Crest,3,0.0,0.0,25.0,65.6,1.0,0.0,6.3,0.0,0.0,0.0,0.7,1.5,0.0
2012,Singapore,R2,Crest,4,0.0,0.0,30.2,53.7,0.9,0.0,11.7,0.0,0.0,0.0,0.0,3.7,0.0
2012,Singapore,R2,Crest,5,0.0,0.0,23.2,62.2,0.4,0.0,13.2,0.0,1.1,0.0,0.0,0.0,0.0
2012,Singapore,S2,Crest,1,2.4,0.0,31.0,45.1,2.1,0.3,15.7,0.0,0.0,0.0,1.6,2.0,0.0
2012,Singapore,S2,Crest,2,3.5,0.0,16.3,44.9,3.7,2.0,28.5,0.0,0.0,0.0,0.0,1.2,0.0
2012,Singapore,S2,Crest,3,2.3,0.0,24.0,28.2,6.9,0.5,35.3,0.0,0.0,0.0,2.4,0.4,0.0
2012,Singapore,S2,Crest,4,1.9,0.0,36.5,34.7,8.6,1.0,1.2,0.0,0.0,0.0,13.4,2.7,0.0
2012,Singapore,S2,Crest,5,1.1,0.0,21.5,27.3,16.0,0.7,1.7,0.0,0.0,0.7,25.8,5.5,0.0
2012,Singapore,S4,Crest,1,0.0,0.0,29.4,35.3,20.2,0.0,12.3,0.0,0.0,0.0,0.9,2.1,0.0
2012,Singapore,S4,Crest,2,0.0,0.0,12.8,17.6,17.2,2.7,46.8,0.0,0.0,0.0,0.5,2.5,0.0
2012,Singapore,S4,Crest,3,0.0,0.0,20.1,28.8,23.0,0.4,23.4,0.0,0.0,0.0,3.0,1.4,0.0
2012,Singapore,S4,Crest,4,0.0,0.0,10.5,12.8,35.0,1.2,39.0,0.0,0.0,0.0,1.2,0.5,0.0
2012,Singapore,S4,Crest,5,0.0,0.0,19.0,12.0,22.0,1.9,43.4,0.0,0.0,0.9,0.0,1.0,0.0
1987,Singapore,H1,Slope,1,0.0,0.0,0.0,33.6,0.0,0.0,47.8,0.0,8.4,0.0,10.3,0.0,0.0
1987,Singapore,H1,Slope,2,0.0,0.0,0.0,10.8,0.0,0.0,43.8,0.0,45.5,0.0,0.0,0.0,0.0
1987,Singapore,H1,Slope,3,0.0,0.0,25.2,13.7,0.9,1.8,21.3,0.0,37.3,0.0,0.0,0.0,0.0
1987,Singapore,H1,Slope,4,0.0,0.0,33.3,26.7,0.0,4.0,24.3,0.0,11.8,0.0,0.0,0.1,0.0
1987,Singapore,H1,Slope,5,0.0,0.0,0.0,53.7,0.0,0.4,24.6,0.0,20.9,0.0,0.0,0.5,0.0
1987,Singapore,H2,Slope,1,0.0,0.0,13.3,56.0,12.7,0.0,2.4,0.0,15.5,0.0,0.0,0.0,0.0
1987,Singapore,H2,Slope,2,0.0,0.0,6.2,83.0,6.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0
1987,Singapore,H2,Slope,3,0.0,0.0,0.0,40.8,26.2,0.0,25.7,0.0,7.3,0.0,0.0,0.0,0.0
1987,Singapore,H2,Slope,4,1.2,0.0,4.0,21.3,7.2,25.5,35.6,0.0,4.1,0.0,0.0,1.3,0.0
1987,Singapore,H2,Slope,5,0.0,0.0,0.7,59.4,7.8,3.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0
1987,Singapore,HW1,Slope,1,0.0,0.0,15.6,76.8,0.0,0.0,2.3,0.0,5.4,0.0,0.0,0.0,0.0
1987,Singapore,HW1,Slope,2,0.0,0.0,8.7,59.2,0.0,0.0,17.9,0.0,14.2,0.0,0.0,0.0,0.0
1987,Singapore,HW1,Slope,3,0.0,0.0,11.2,56.0,0.0,1.3,30.5,0.0,1.0,0.0,0.0,0.0,0.0
1987,Singapore,HW1,Slope,4,0.0,0.0,0.3,52.0,0.0,3.6,18.8,0.0,25.4,0.0,0.0,0.0,0.0
1987,Singapore,HW1,Slope,5,0.0,0.0,9.6,76.5,0.0,0.0,9.6,0.0,4.3,0.0,0.0,0.0,0.0
1987,Singapore,HW2,Slope,1,0.0,0.0,15.4,79.6,0.0,0.4,0.0,0.0,0.0,0.0,4.6,0.0,0.0
1987,Singapore,HW2,Slope,2,0.0,1.6,19.3,29.4,0.0,0.0,6.1,0.0,4.2,26.7,10.0,2.7,0.0
1987,Singapore,HW2,Slope,3,0.0,0.0,19.1,20.6,0.5,0.0,23.9,0.0,11.7,19.8,3.5,1.0,0.0
1987,Singapore,HW2,Slope,4,0.0,0.0,0.0,27.3,0.0,0.0,54.0,0.0,15.3,3.5,0.0,0.0,0.0
1987,Singapore,HW2,Slope,5,0.0,0.0,0.0,29.0,0.0,1.8,62.7,0.0,5.6,1.0,0.0,0.0,0.0
1987,Singapore,S1,Slope,1,0.0,0.0,20.3,59.1,0.0,0.0,16.8,0.0,3.8,0.0,0.0,0.0,0.0
1987,Singapore,S1,Slope,2,0.0,0.0,0.0,27.8,2.2,13.3,45.6,0.0,11.1,0.0,0.0,0.0,0.0
1987,Singapore,S1,Slope,3,0.0,0.0,21.4,29.7,5.5,2.5,21.7,0.0,19.3,0.0,0.0,0.0,0.0
1987,Singapore,S1,Slope,4,6.0,0.0,1.0,42.3,18.7,9.0,17.4,0.0,4.7,0.9,0.0,0.0,0.0
1987,Singapore,S1,Slope,5,0.0,0.0,7.0,60.4,10.7,2.9,6.0,0.0,10.4,0.0,0.0,2.6,0.0
1987,Singapore,S2,Slope,1,0.0,0.0,8.6,61.1,0.0,0.0,19.5,0.0,10.1,0.0,0.0,0.8,0.0
1987,Singapore,S2,Slope,2,0.0,0.0,16.8,66.8,0.0,0.0,0.0,0.0,7.7,0.0,8.3,0.4,0.0
1987,Singapore,S2,Slope,3,0.0,1.7,13.2,57.3,0.0,3.2,11.2,0.0,7.7,0.0,4.4,1.3,0.0
1987,Singapore,S2,Slope,4,0.0,0.0,18.9,67.4,0.0,3.1,9.2,0.0,1.5,0.0,0.0,0.0,0.0
1987,Singapore,S2,Slope,5,0.0,0.0,31.2,52.6,0.0,3.6,10.2,0.0,2.4,0.0,0.0,0.0,0.0
1987,Singapore,R1,Slope,1,0.0,0.0,0.0,26.5,0.0,5.9,65.4,2.2,0.0,0.0,0.0,0.0,0.0
1987,Singapore,R1,Slope,2,0.0,0.0,0.0,33.3,0.0,2.0,58.3,4.0,0.0,0.0,0.0,0.0,2.5
1987,Singapore,R1,Slope,3,0.0,0.0,17.1,44.4,0.0,11.1,18.3,9.0,0.0,0.0,0.0,0.0,0.0
1987,Singapore,R1,Slope,4,0.0,0.0,54.0,37.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
1987,Singapore,R1,Slope,5,0.0,0.0,47.0,12.0,0.0,0.0,31.5,7.8,0.0,0.0,0.0,1.8,0.0
1987,Singapore,R2,Slope,1,0.0,0.0,32.5,50.8,0.5,2.8,8.8,0.0,0.0,0.0,4.0,0.8,0.0
1987,Singapore,R2,Slope,2,0.0,0.0,43.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.6,0.0
1987,Singapore,R2,Slope,3,0.0,0.3,26.8,35.0,0.6,3.5,27.1,0.0,1.6,0.3,2.3,2.6,0.0
1987,Singapore,R2,Slope,4,0.0,0.0,19.8,48.3,0.0,1.8,28.3,0.0,0.0,0.0,0.0,1.7,0.0
1987,Singapore,R2,Slope,5,0.0,0.0,46.8,43.5,0.0,1.8,0.0,0.0,0.0,0.0,7.5,0.5,0.0
1992,Singapore,R1,Slope,1,0.8,0.0,0.0,68.0,5.8,4.4,20.3,0.0,0.0,0.0,0.0,0.8,0.0
1992,Singapore,R1,Slope,2,0.0,0.0,0.0,40.8,0.0,13.8,45.3,0.0,0.0,0.0,0.0,0.0,0.0
1992,Singapore,R1,Slope,3,0.8,0.0,0.0,27.5,0.0,4.2,67.6,0.0,0.0,0.0,0.0,0.0,0.0
1992,Singapore,R1,Slope,4,0.0,0.0,15.6,40.0,1.8,2.1,36.6,0.0,0.0,0.0,3.0,1.1,0.0
1992,Singapore,R1,Slope,5,0.0,0.0,33.0,31.8,1.5,3.6,29.2,0.0,0.0,0.0,1.0,0.0,0.0
1992,Singapore,R2,Slope,1,0.0,0.0,68.6,18.0,0.0,0.0,7.1,0.0,3.9,0.6,0.0,1.9,0.0
1992,Singapore,R2,Slope,2,0.0,0.0,52.3,43.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.7
1992,Singapore,R2,Slope,3,0.0,0.0,24.9,57.6,0.0,3.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0
1992,Singapore,R2,Slope,4,0.0,0.0,23.6,42.3,0.6,2.4,29.8,0.0,0.8,0.6,0.0,0.0,0.0
1992,Singapore,R2,Slope,5,1.1,0.0,34.2,40.2,0.0,0.3,19.2,0.0,3.3,0.0,1.8,0.2,0.0
1992,Singapore,H1,Slope,1,0.0,0.0,11.5,21.6,0.0,3.4,63.4,0.0,0.0,0.0,0.0,0.3,0.0
1992,Singapore,H1,Slope,2,0.0,0.0,4.6,0.7,1.3,0.0,55.4,0.0,38.1,0.0,0.0,0.0,0.0
1992,Singapore,H1,Slope,3,0.0,0.0,7.7,0.3,0.0,0.1,91.8,0.0,0.0,0.0,0.0,0.3,0.0
1992,Singapore,H1,Slope,4,0.0,0.0,0.0,0.0,0.2,0.0,99.6,0.0,0.0,0.0,0.0,0.3,0.0
1992,Singapore,H1,Slope,5,0.0,0.0,5.0,4.9,2.0,0.0,84.2,0.0,1.0,0.0,0.0,3.0,0.0
1992,Singapore,H2,Slope,1,0.0,0.0,28.8,18.4,0.0,0.0,34.0,0.0,15.8,0.4,2.5,0.2,0.0
1992,Singapore,H2,Slope,2,0.0,0.0,26.4,40.9,0.0,0.0,28.0,0.0,1.1,0.0,3.7,0.0,0.0
1992,Singapore,H2,Slope,3,0.0,0.0,6.3,12.4,1.3,0.0,78.7,0.0,0.0,0.0,0.0,1.5,0.0
1992,Singapore,H2,Slope,4,0.0,0.0,28.6,34.9,0.0,2.7,28.3,0.0,0.0,0.0,1.2,4.5,0.0
1992,Singapore,H2,Slope,5,0.0,0.0,22.5,43.5,0.0,0.0,31.9,0.0,1.3,0.0,0.0,0.9,0.0
1992,Singapore,HW1,Slope,1,0.0,0.0,33.0,40.6,3.2,3.3,10.1,0.0,0.0,0.0,10.0,0.0,0.0
1992,Singapore,HW1,Slope,2,0.0,0.0,32.6,33.3,0.4,0.8,14.8,0.0,4.4,0.0,11.3,2.7,0.0
