"","sim","year","w","slope","intercept","y","scenario","sim_total","yr_mean","above_mean"
"7640",55,20,-0.10774250559244,-0.494243883579467,19.019854897448,9.0272347202662,"Linear",255,22.3688784624686,0
"7641",55,21,-1.01370228532038,-0.494243883579467,19.019854897448,7.62703105695879,"Linear",255,22.2487446727169,0
"7642",55,22,-3.9546158175656,-0.494243883579467,19.019854897448,4.1918736411341,"Linear",255,21.8758137299811,0
"7643",55,23,-4.78454839119862,-0.494243883579467,19.019854897448,2.86769718392161,"Linear",255,21.0480509236994,0
"7644",55,24,-5.00867424826886,-0.494243883579467,19.019854897448,2.14932744327191,"Linear",255,20.424421502523,0
"7645",55,25,1.79360434316521,-0.494243883579467,19.019854897448,8.45736215112651,"Linear",255,20.4489747084574,0
"7646",55,26,5.05700170457693,-0.494243883579467,19.019854897448,11.2265156289588,"Linear",255,19.4800425880575,0
"7647",55,27,0.593646997864051,-0.494243883579467,19.019854897448,6.26891703866642,"Linear",255,19.3013994874689,0
"7648",55,28,4.00383384256475,-0.494243883579467,19.019854897448,9.18485999978765,"Linear",255,18.9878363541654,0
"7649",55,29,1.33287419921634,-0.494243883579467,19.019854897448,6.01965647285977,"Linear",255,18.9843309226156,0
"7650",55,30,1.1833957166324,-0.494243883579467,19.019854897448,5.37593410669636,"Linear",255,18.1396429227017,0
"7651",56,1,-5.84391124100012,-0.550748460076252,39.0258566833797,32.6311969823033,"Linear",256,31.5097892094177,1
"7652",56,2,-5.67027801755662,-0.550748460076252,39.0258566833797,32.2540817456706,"Linear",256,31.5448501485802,1
"7653",56,3,-4.48853915301204,-0.550748460076252,39.0258566833797,32.8850721501389,"Linear",256,30.6785134981833,1
"7654",56,4,-6.88339569388767,-0.550748460076252,39.0258566833797,29.939467149187,"Linear",256,29.8984531002372,1
"7655",56,5,4.91890791288817,-0.550748460076252,39.0258566833797,41.1910222958866,"Linear",256,29.8725344039699,1
"7656",56,6,6.65599431943961,-0.550748460076252,39.0258566833797,42.3773602423618,"Linear",256,29.9643548595339,1
"7657",56,7,0.31940701729137,-0.550748460076252,39.0258566833797,35.4900244801373,"Linear",256,28.6444611007103,1
"7658",56,8,-4.24436540965732,-0.550748460076252,39.0258566833797,30.3755035931124,"Linear",256,28.5890609669554,1
"7659",56,9,-6.66843004917612,-0.550748460076252,39.0258566833797,27.4006904935173,"Linear",256,27.661618979509,0
"7660",56,10,-3.98826475224689,-0.550748460076252,39.0258566833797,29.5301073303703,"Linear",256,27.4774919981024,1
"7661",56,11,-5.76252185695703,-0.550748460076252,39.0258566833797,27.2051017655839,"Linear",256,26.2067832200442,1
"7662",56,12,-3.1684410142794,-0.550748460076252,39.0258566833797,29.2484341481853,"Linear",256,25.9362211046954,1
"7663",56,13,-1.63663288633436,-0.550748460076252,39.0258566833797,30.2294938160541,"Linear",256,25.5218141131212,1
"7664",56,14,-9.03068010334986,-0.550748460076252,39.0258566833797,22.2846981389623,"Linear",256,25.7235330369884,0
"7665",56,15,1.68688367861408,-0.550748460076252,39.0258566833797,32.45151346085,"Linear",256,24.7749313020675,1
"7666",56,16,-2.65541015626836,-0.550748460076252,39.0258566833797,27.5584711658913,"Linear",256,24.1617166986638,1
"7667",56,17,8.44451246171013,-0.550748460076252,39.0258566833797,38.1076453237935,"Linear",256,23.9934320264278,1
"7668",56,18,-3.69207950269491,-0.550748460076252,39.0258566833797,25.4203048993122,"Linear",256,23.2684531203085,1
"7669",56,19,0.0331492840758334,-0.550748460076252,39.0258566833797,28.5947852260067,"Linear",256,23.7330523538473,1
"7670",56,20,-7.24810371611394,-0.550748460076252,39.0258566833797,20.7627837657407,"Linear",256,22.3688784624686,0
"7671",56,21,-9.38304168521299,-0.550748460076252,39.0258566833797,18.0770973365654,"Linear",256,22.2487446727169,0
"7672",56,22,0.779858877257582,-0.550748460076252,39.0258566833797,27.6892494389597,"Linear",256,21.8758137299811,1
"7673",56,23,1.39897313243347,-0.550748460076252,39.0258566833797,27.7576152340594,"Linear",256,21.0480509236994,1
"7674",56,24,-2.5729656085941,-0.550748460076252,39.0258566833797,23.2349280329555,"Linear",256,20.424421502523,1
"7675",56,25,6.59042955812956,-0.550748460076252,39.0258566833797,31.847574739603,"Linear",256,20.4489747084574,1
"7676",56,26,0.597674031037749,-0.550748460076252,39.0258566833797,25.3040707524349,"Linear",256,19.4800425880575,1
"7677",56,27,-3.0006671233267,-0.550748460076252,39.0258566833797,21.1549811379942,"Linear",256,19.3013994874689,1
"7678",56,28,1.26123959404086,-0.550748460076252,39.0258566833797,24.8661393952855,"Linear",256,18.9878363541654,1
"7679",56,29,2.26254876670328,-0.550748460076252,39.0258566833797,25.3167001078717,"Linear",256,18.9843309226156,1
"7680",56,30,-0.222783680184738,-0.550748460076252,39.0258566833797,22.2806192009074,"Linear",256,18.1396429227017,1
"7681",57,1,-3.53934473551106,-0.325837458439874,51.3611077072746,47.4959255133236,"Linear",257,31.5097892094177,1
"7682",57,2,-0.474237323506265,-0.325837458439874,51.3611077072746,50.2351954668886,"Linear",257,31.5448501485802,1
"7683",57,3,5.86709172249073,-0.325837458439874,51.3611077072746,46.8938904417368,"Linear",257,30.6785134981833,1
"7684",57,4,-12.8527980052239,-0.325837458439874,51.3611077072746,37.2049598682911,"Linear",257,29.8984531002372,1
"7685",57,5,4.83100763246462,-0.325837458439874,51.3611077072746,54.5629280475398,"Linear",257,29.8725344039699,1
"7686",57,6,-8.10525524753387,-0.325837458439874,51.3611077072746,41.3008277091015,"Linear",257,29.9643548595339,1
"7687",57,7,-7.45365521929816,-0.325837458439874,51.3611077072746,41.6265902788973,"Linear",257,28.6444611007103,1
"7688",57,8,-2.78362294015782,-0.325837458439874,51.3611077072746,45.9707850995978,"Linear",257,28.5890609669554,1
"7689",57,9,-1.41453543132987,-0.325837458439874,51.3611077072746,47.0140351499858,"Linear",257,27.661618979509,1
"7690",57,10,0.329309831524222,-0.325837458439874,51.3611077072746,48.4320429544001,"Linear",257,27.4774919981024,1
"7691",57,11,2.3150656500971,-0.325837458439874,51.3611077072746,50.0919613145331,"Linear",257,26.2067832200442,1
"7692",57,12,4.61689403292386,-0.325837458439874,51.3611077072746,52.06795223892,"Linear",257,25.9362211046954,1
"7693",57,13,-4.57442488809772,-0.325837458439874,51.3611077072746,42.5507958594585,"Linear",257,25.5218141131212,1
"7694",57,14,-5.66243541283173,-0.325837458439874,51.3611077072746,41.1369478762846,"Linear",257,25.7235330369884,1
"7695",57,15,6.00733613841399,-0.325837458439874,51.3611077072746,52.4808819690905,"Linear",257,24.7749313020675,1
"7696",57,16,-0.489932792174504,-0.325837458439874,51.3611077072746,45.6577755800621,"Linear",257,24.1617166986638,1
"7697",57,17,2.58880865647083,-0.325837458439874,51.3611077072746,48.4106795702676,"Linear",257,23.9934320264278,1
"7698",57,18,1.32721029638811,-0.325837458439874,51.3611077072746,46.823243751745,"Linear",257,23.2684531203085,1
"7699",57,19,1.76467700285895,-0.325837458439874,51.3611077072746,46.9348729997759,"Linear",257,23.7330523538473,1
"7700",57,20,-3.18930708581056,-0.325837458439874,51.3611077072746,41.6550514526665,"Linear",257,22.3688784624686,1
"7701",57,21,-8.31635282188385,-0.325837458439874,51.3611077072746,36.2021682581534,"Linear",257,22.2487446727169,1
"7702",57,22,8.88690254067166,-0.325837458439874,51.3611077072746,53.079586162269,"Linear",257,21.8758137299811,1
"7703",57,23,-4.1200585217591,-0.325837458439874,51.3611077072746,39.7467876413984,"Linear",257,21.0480509236994,1
"7704",57,24,-3.90688574113874,-0.325837458439874,51.3611077072746,39.6341229635789,"Linear",257,20.424421502523,1
"7705",57,25,1.35356948661506,-0.325837458439874,51.3611077072746,44.5687407328928,"Linear",257,20.4489747084574,1
"7706",57,26,-3.63051511782701,-0.325837458439874,51.3611077072746,39.2588186700109,"Linear",257,19.4800425880575,1
"7707",57,27,6.28251771728495,-0.325837458439874,51.3611077072746,48.8460140466829,"Linear",257,19.3013994874689,1
"7708",57,28,2.36345836382417,-0.325837458439874,51.3611077072746,44.6011172347823,"Linear",257,18.9878363541654,1
"7709",57,29,8.81916606093701,-0.325837458439874,51.3611077072746,50.7309874734553,"Linear",257,18.9843309226156,1
"7710",57,30,1.50515480272096,-0.325837458439874,51.3611077072746,43.0911387567993,"Linear",257,18.1396429227017,1
"7711",58,1,1.46055978746677,-0.331375291945033,36.9036202888254,38.0328047843471,"Linear",258,31.5097892094177,1
"7712",58,2,6.96411084426018,-0.331375291945033,36.9036202888254,43.2049805491955,"Linear",258,31.5448501485802,1
"7713",58,3,-2.7474424398983,-0.331375291945033,36.9036202888254,33.162051973092,"Linear",258,30.6785134981833,1
"7714",58,4,-3.55656206501453,-0.331375291945033,36.9036202888254,32.0215570560307,"Linear",258,29.8984531002372,1
"7715",58,5,0.13296528435355,-0.331375291945033,36.9036202888254,35.3797091134537,"Linear",258,29.8725344039699,1
"7716",58,6,2.4991771822627,-0.331375291945033,36.9036202888254,37.4145457194179,"Linear",258,29.9643548595339,1
"7717",58,7,2.62156765550171,-0.331375291945033,36.9036202888254,37.2055609007118,"Linear",258,28.6444611007103,1
"7718",58,8,4.13620994784842,-0.331375291945033,36.9036202888254,38.3888279011135,"Linear",258,28.5890609669554,1
"7719",58,9,3.20630209405542,-0.331375291945033,36.9036202888254,37.1275447553755,"Linear",258,27.661618979509,1
"7720",58,10,0.273591986904206,-0.331375291945033,36.9036202888254,33.8634593562792,"Linear",258,27.4774919981024,1
"7721",58,11,2.42200759064454,-0.331375291945033,36.9036202888254,35.6804996680745,"Linear",258,26.2067832200442,1
"7722",58,12,5.67851693721941,-0.331375291945033,36.9036202888254,38.6056337227044,"Linear",258,25.9362211046954,1
"7723",58,13,1.43444186369018,-0.331375291945033,36.9036202888254,34.0301833572301,"Linear",258,25.5218141131212,1
"7724",58,14,-0.696793734470879,-0.331375291945033,36.9036202888254,31.567572467124,"Linear",258,25.7235330369884,1
"7725",58,15,-1.08180762973625,-0.331375291945033,36.9036202888254,30.8511832799136,"Linear",258,24.7749313020675,1
"7726",58,16,-3.5779550084916,-0.331375291945033,36.9036202888254,28.0236606092132,"Linear",258,24.1617166986638,1
"7727",58,17,-1.41091530161643,-0.331375291945033,36.9036202888254,29.8593250241434,"Linear",258,23.9934320264278,1
"7728",58,18,1.89565369802444,-0.331375291945033,36.9036202888254,32.8345187318392,"Linear",258,23.2684531203085,1
"7729",58,19,3.79720908155576,-0.331375291945033,36.9036202888254,34.4046988234255,"Linear",258,23.7330523538473,1
"7730",58,20,-4.85367059002366,-0.331375291945033,36.9036202888254,25.422443859901,"Linear",258,22.3688784624686,1
"7731",58,21,1.45023436893136,-0.331375291945033,36.9036202888254,31.394973526911,"Linear",258,22.2487446727169,1
"7732",58,22,3.58134330706314,-0.331375291945033,36.9036202888254,33.1947071730978,"Linear",258,21.8758137299811,1
"7733",58,23,2.99105094074592,-0.331375291945033,36.9036202888254,32.2730395148355,"Linear",258,21.0480509236994,1
"7734",58,24,-4.63223163711982,-0.331375291945033,36.9036202888254,24.3183816450247,"Linear",258,20.424421502523,1
"7735",58,25,4.40908364318014,-0.331375291945033,36.9036202888254,33.0283216333797,"Linear",258,20.4489747084574,1
"7736",58,26,-1.15389587598223,-0.331375291945033,36.9036202888254,27.1339668222723,"Linear",258,19.4800425880575,1
"7737",58,27,7.47147698305603,-0.331375291945033,36.9036202888254,35.4279643893655,"Linear",258,19.3013994874689,1
"7738",58,28,1.69472705450005,-0.331375291945033,36.9036202888254,29.3198391688645,"Linear",258,18.9878363541654,1
"7739",58,29,-3.49110315791473,-0.331375291945033,36.9036202888254,23.8026336645047,"Linear",258,18.9843309226156,1
"7740",58,30,-0.4137092410677,-0.331375291945033,36.9036202888254,26.5486522894067,"Linear",258,18.1396429227017,1
"7741",59,1,-5.11840293369943,-0.626240656123542,51.967341939852,46.222698350029,"Linear",259,31.5097892094177,1
"7742",59,2,1.27435758847496,-0.626240656123542,51.967341939852,51.9892182160798,"Linear",259,31.5448501485802,1
"7743",59,3,1.46644596717482,-0.626240656123542,51.967341939852,51.5550659386561,"Linear",259,30.6785134981833,1
"7744",59,4,-4.66562333759287,-0.626240656123542,51.967341939852,44.7967559777649,"Linear",259,29.8984531002372,1
"7745",59,5,-3.07103533534843,-0.626240656123542,51.967341939852,45.7651033238858,"Linear",259,29.8725344039699,1
"7746",59,6,-3.2578111033202,-0.626240656123542,51.967341939852,44.9520868997905,"Linear",259,29.9643548595339,1
"7747",59,7,-2.78929063450199,-0.626240656123542,51.967341939852,44.7943667124852,"Linear",259,28.6444611007103,1
"7748",59,8,-3.79560900989918,-0.626240656123542,51.967341939852,43.1618076809645,"Linear",259,28.5890609669554,1
"7749",59,9,-7.90075079335206,-0.626240656123542,51.967341939852,38.430425241388,"Linear",259,27.661618979509,1
"7750",59,10,-3.05434512679203,-0.626240656123542,51.967341939852,42.6505902518245,"Linear",259,27.4774919981024,1
"7751",59,11,2.21694757438626,-0.626240656123542,51.967341939852,47.2956422968793,"Linear",259,26.2067832200442,1
"7752",59,12,4.55079346632633,-0.626240656123542,51.967341939852,49.0032475326958,"Linear",259,25.9362211046954,1
"7753",59,13,5.95945263350301,-0.626240656123542,51.967341939852,49.7856660437489,"Linear",259,25.5218141131212,1
"7754",59,14,8.14267459811102,-0.626240656123542,51.967341939852,51.3426473522334,"Linear",259,25.7235330369884,1
"7755",59,15,-5.93635372249357,-0.626240656123542,51.967341939852,36.6373783755053,"Linear",259,24.7749313020675,1
"7756",59,16,-6.92542658291185,-0.626240656123542,51.967341939852,35.0220648589634,"Linear",259,24.1617166986638,1
"7757",59,17,0.749566079579237,-0.626240656123542,51.967341939852,42.070816865331,"Linear",259,23.9934320264278,1
"7758",59,18,7.71981584961297,-0.626240656123542,51.967341939852,48.4148259792412,"Linear",259,23.2684531203085,1
"7759",59,19,-1.14658539721704,-0.626240656123542,51.967341939852,38.9221840762876,"Linear",259,23.7330523538473,1
"7760",59,20,2.29702594101286,-0.626240656123542,51.967341939852,41.739554758394,"Linear",259,22.3688784624686,1
"7761",59,21,1.51734082679433,-0.626240656123542,51.967341939852,40.3336289880519,"Linear",259,22.2487446727169,1
"7762",59,22,0.239986943946724,-0.626240656123542,51.967341939852,38.4300344490808,"Linear",259,21.8758137299811,1
"7763",59,23,2.14639370669597,-0.626240656123542,51.967341939852,39.7102005557065,"Linear",259,21.0480509236994,1
"7764",59,24,-5.2166350185125,-0.626240656123542,51.967341939852,31.7209311743744,"Linear",259,20.424421502523,1
"7765",59,25,2.49956707666906,-0.626240656123542,51.967341939852,38.8108926134325,"Linear",259,20.4489747084574,1
"7766",59,26,-6.50270242372042,-0.626240656123542,51.967341939852,29.1823824569194,"Linear",259,19.4800425880575,1
"7767",59,27,5.95293205222837,-0.626240656123542,51.967341939852,41.0117762767447,"Linear",259,19.3013994874689,1
"7768",59,28,-1.53084314434687,-0.626240656123542,51.967341939852,32.9017604240459,"Linear",259,18.9878363541654,1
"7769",59,29,-1.00402770249912,-0.626240656123542,51.967341939852,32.8023352097701,"Linear",259,18.9843309226156,1
"7770",59,30,0.427381631213607,-0.626240656123542,51.967341939852,33.6075038873593,"Linear",259,18.1396429227017,1
"7771",60,1,-0.162172850185601,-0.14398765495896,13.3357013211078,13.0295408159632,"Linear",260,31.5097892094177,0
"7772",60,2,0.0300613543992363,-0.14398765495896,13.3357013211078,13.0777873655891,"Linear",260,31.5448501485802,0
"7773",60,3,0.136440087933416,-0.14398765495896,13.3357013211078,13.0401784441643,"Linear",260,30.6785134981833,0
"7774",60,4,-0.349425166231794,-0.14398765495896,13.3357013211078,12.4103255350401,"Linear",260,29.8984531002372,0
"7775",60,5,-0.416937946380382,-0.14398765495896,13.3357013211078,12.1988250999326,"Linear",260,29.8725344039699,0
"7776",60,6,-0.234233520755303,-0.14398765495896,13.3357013211078,12.2375418705987,"Linear",260,29.9643548595339,0
"7777",60,7,0.0665276661876862,-0.14398765495896,13.3357013211078,12.3943154025827,"Linear",260,28.6444611007103,0
"7778",60,8,0.0472518999487029,-0.14398765495896,13.3357013211078,12.2310519813848,"Linear",260,28.5890609669554,0
"7779",60,9,-0.115060463750353,-0.14398765495896,13.3357013211078,11.9247519627268,"Linear",260,27.661618979509,0
"7780",60,10,0.152818589960109,-0.14398765495896,13.3357013211078,12.0486433614783,"Linear",260,27.4774919981024,0
"7781",60,11,-0.123572531339183,-0.14398765495896,13.3357013211078,11.62826458522,"Linear",260,26.2067832200442,0
"7782",60,12,0.14046795778673,-0.14398765495896,13.3357013211078,11.748317419387,"Linear",260,25.9362211046954,0
"7783",60,13,0.583470430567005,-0.14398765495896,13.3357013211078,12.0473322372083,"Linear",260,25.5218141131212,0
"7784",60,14,0.171008279671671,-0.14398765495896,13.3357013211078,11.490882431354,"Linear",260,25.7235330369884,0
"7785",60,15,-0.108938148901282,-0.14398765495896,13.3357013211078,11.0669483478221,"Linear",260,24.7749313020675,0
"7786",60,16,0.11669941746627,-0.14398765495896,13.3357013211078,11.1485982592307,"Linear",260,24.1617166986638,0
"7787",60,17,-0.350702572403798,-0.14398765495896,13.3357013211078,10.5372086144016,"Linear",260,23.9934320264278,0
"7788",60,18,0.538150878458141,-0.14398765495896,13.3357013211078,11.2820744103046,"Linear",260,23.2684531203085,0
"7789",60,19,-0.000492083699334819,-0.14398765495896,13.3357013211078,10.5994437931882,"Linear",260,23.7330523538473,0
"7790",60,20,0.235675681667123,-0.14398765495896,13.3357013211078,10.6916239035957,"Linear",260,22.3688784624686,0
"7791",60,21,-0.597688130315505,-0.14398765495896,13.3357013211078,9.7142724366541,"Linear",260,22.2487446727169,0
"7792",60,22,-0.0163316503553699,-0.14398765495896,13.3357013211078,10.1516412616553,"Linear",260,21.8758137299811,0
"7793",60,23,-0.0734478128433406,-0.14398765495896,13.3357013211078,9.95053744420835,"Linear",260,21.0480509236994,0
"7794",60,24,0.207392242251279,-0.14398765495896,13.3357013211078,10.087389844344,"Linear",260,20.424421502523,0
"7795",60,25,0.00812649908895866,-0.14398765495896,13.3357013211078,9.74413644622273,"Linear",260,20.4489747084574,0
"7796",60,26,-0.214170495057718,-0.14398765495896,13.3357013211078,9.37785179711709,"Linear",260,19.4800425880575,0
"7797",60,27,-0.0623832182422012,-0.14398765495896,13.3357013211078,9.38565141897365,"Linear",260,19.3013994874689,0
"7798",60,28,-0.0402972086267008,-0.14398765495896,13.3357013211078,9.26374977363019,"Linear",260,18.9878363541654,0
"7799",60,29,-0.3503231411029,-0.14398765495896,13.3357013211078,8.80973618619503,"Linear",260,18.9843309226156,0
"7800",60,30,0.050157267237152,-0.14398765495896,13.3357013211078,9.06622893957612,"Linear",260,18.1396429227017,0
"7801",61,1,2.6217930322979,-0.274558778457736,42.492723043508,44.8399572973482,"Linear",261,31.5097892094177,1
"7802",61,2,0.142895961864108,-0.274558778457736,42.492723043508,42.0865014484567,"Linear",261,31.5448501485802,1
"7803",61,3,-8.56340025644727,-0.274558778457736,42.492723043508,33.1056464516875,"Linear",261,30.6785134981833,1
"7804",61,4,-1.93126930143509,-0.274558778457736,42.492723043508,39.463218628242,"Linear",261,29.8984531002372,1
"7805",61,5,3.14716330575157,-0.274558778457736,42.492723043508,44.2670924569709,"Linear",261,29.8725344039699,1
"7806",61,6,-3.15718214555168,-0.274558778457736,42.492723043508,37.6881882272099,"Linear",261,29.9643548595339,1
"7807",61,7,6.44406116134689,-0.274558778457736,42.492723043508,47.0148727556507,"Linear",261,28.6444611007103,1
"7808",61,8,4.68840895758143,-0.274558778457736,42.492723043508,44.9846617734276,"Linear",261,28.5890609669554,1
"7809",61,9,-2.95429658957184,-0.274558778457736,42.492723043508,37.0673974478166,"Linear",261,27.661618979509,1
"7810",61,10,2.10834928204584,-0.274558778457736,42.492723043508,41.8554845409765,"Linear",261,27.4774919981024,1
"7811",61,11,-5.74421734722829,-0.274558778457736,42.492723043508,33.7283591332446,"Linear",261,26.2067832200442,1
"7812",61,12,1.76096368822059,-0.274558778457736,42.492723043508,40.9589813902358,"Linear",261,25.9362211046954,1
"7813",61,13,-3.97947903604187,-0.274558778457736,42.492723043508,34.9439798875156,"Linear",261,25.5218141131212,1
"7814",61,14,-3.84117806080315,-0.274558778457736,42.492723043508,34.8077220842966,"Linear",261,25.7235330369884,1
"7815",61,15,4.56654394335222,-0.274558778457736,42.492723043508,42.9408853099942,"Linear",261,24.7749313020675,1
"7816",61,16,-0.377019905130434,-0.274558778457736,42.492723043508,37.7227626830538,"Linear",261,24.1617166986638,1
"7817",61,17,5.11270150512159,-0.274558778457736,42.492723043508,42.9379253148481,"Linear",261,23.9934320264278,1
"7818",61,18,1.07406712124075,-0.274558778457736,42.492723043508,38.6247321525095,"Linear",261,23.2684531203085,1
"7819",61,19,0.1137505557279,-0.274558778457736,42.492723043508,37.3898568085389,"Linear",261,23.7330523538473,1
"7820",61,20,-5.456652716723,-0.274558778457736,42.492723043508,31.5448947576303,"Linear",261,22.3688784624686,1
"7821",61,21,-4.22183036190009,-0.274558778457736,42.492723043508,32.5051583339955,"Linear",261,22.2487446727169,1
"7822",61,22,3.5909087604806,-0.274558778457736,42.492723043508,40.0433386779184,"Linear",261,21.8758137299811,1
"7823",61,23,6.03972181208116,-0.274558778457736,42.492723043508,42.2175929510612,"Linear",261,21.0480509236994,1
"7824",61,24,-1.82789653109459,-0.274558778457736,42.492723043508,34.0754158294278,"Linear",261,20.424421502523,1
"7825",61,25,2.33149290458932,-0.274558778457736,42.492723043508,37.9602464866539,"Linear",261,20.4489747084574,1
"7826",61,26,0.894662580883379,-0.274558778457736,42.492723043508,36.2488573844903,"Linear",261,19.4800425880575,1
"7827",61,27,-0.188665071708753,-0.274558778457736,42.492723043508,34.8909709534404,"Linear",261,19.3013994874689,1
"7828",61,28,1.93760496054371,-0.274558778457736,42.492723043508,36.7426822072351,"Linear",261,18.9878363541654,1
"7829",61,29,-6.09894320439769,-0.274558778457736,42.492723043508,28.431575263836,"Linear",261,18.9843309226156,1
"7830",61,30,2.77090551901902,-0.274558778457736,42.492723043508,37.026865208795,"Linear",261,18.1396429227017,1
"7831",62,1,-2.76949355372416,-0.829431494674394,32.5620192933859,28.9630942449874,"Linear",262,31.5097892094177,0
"7832",62,2,2.97075734106566,-0.829431494674394,32.5620192933859,33.8739136451028,"Linear",262,31.5448501485802,1
"7833",62,3,-1.49610660207471,-0.829431494674394,32.5620192933859,28.577618207288,"Linear",262,30.6785134981833,0
"7834",62,4,0.699686155435201,-0.829431494674394,32.5620192933859,29.9439794701236,"Linear",262,29.8984531002372,1
"7835",62,5,-3.5983523511832,-0.829431494674394,32.5620192933859,24.8165094688308,"Linear",262,29.8725344039699,0
"7836",62,6,8.27291232731983,-0.829431494674394,32.5620192933859,35.8583426526594,"Linear",262,29.9643548595339,1
"7837",62,7,1.37418539924591,-0.829431494674394,32.5620192933859,28.1301842299111,"Linear",262,28.6444611007103,0
"7838",62,8,1.71650782601855,-0.829431494674394,32.5620192933859,27.6430751620093,"Linear",262,28.5890609669554,0
"7839",62,9,9.84640453461163,-0.829431494674394,32.5620192933859,34.943540375928,"Linear",262,27.661618979509,1
"7840",62,10,-2.08871125498308,-0.829431494674394,32.5620192933859,22.1789930916589,"Linear",262,27.4774919981024,0
"7841",62,11,-8.38838003354843,-0.829431494674394,32.5620192933859,15.0498928184192,"Linear",262,26.2067832200442,0
"7842",62,12,-6.22699887338224,-0.829431494674394,32.5620192933859,16.381842483911,"Linear",262,25.9362211046954,0
"7843",62,13,4.88588345247016,-0.829431494674394,32.5620192933859,26.665293315089,"Linear",262,25.5218141131212,1
"7844",62,14,0.332076323192329,-0.829431494674394,32.5620192933859,21.2820546911367,"Linear",262,25.7235330369884,0
"7845",62,15,3.31224700824487,-0.829431494674394,32.5620192933859,23.4327938815149,"Linear",262,24.7749313020675,0
"7846",62,16,8.08617551325403,-0.829431494674394,32.5620192933859,27.3772908918496,"Linear",262,24.1617166986638,1
"7847",62,17,6.27937055810844,-0.829431494674394,32.5620192933859,24.7410544420297,"Linear",262,23.9934320264278,1
"7848",62,18,-3.009495618759,-0.829431494674394,32.5620192933859,14.6227567704878,"Linear",262,23.2684531203085,0
"7849",62,19,-2.41223915515519,-0.829431494674394,32.5620192933859,14.3905817394172,"Linear",262,23.7330523538473,0
"7850",62,20,2.35888341990809,-0.829431494674394,32.5620192933859,18.3322728198061,"Linear",262,22.3688784624686,0
"7851",62,21,-1.35611891145619,-0.829431494674394,32.5620192933859,13.7878389937675,"Linear",262,22.2487446727169,0
"7852",62,22,-2.4589225966911,-0.829431494674394,32.5620192933859,11.8556038138581,"Linear",262,21.8758137299811,0
"7853",62,23,0.266652766529001,-0.829431494674394,32.5620192933859,13.7517476824039,"Linear",262,21.0480509236994,0
"7854",62,24,-1.80791331289338,-0.829431494674394,32.5620192933859,10.8477501083071,"Linear",262,20.424421502523,0
"7855",62,25,-4.52169757322774,-0.829431494674394,32.5620192933859,7.30453435329833,"Linear",262,20.4489747084574,0
"7856",62,26,-2.65710394246512,-0.829431494674394,32.5620192933859,8.33969648938655,"Linear",262,19.4800425880575,0
"7857",62,27,1.86322251975632,-0.829431494674394,32.5620192933859,12.0305914569336,"Linear",262,19.3013994874689,0
"7858",62,28,5.72363088360008,-0.829431494674394,32.5620192933859,15.061568326103,"Linear",262,18.9878363541654,0
"7859",62,29,0.12028483834442,-0.829431494674394,32.5620192933859,8.62879078617291,"Linear",262,18.9843309226156,0
"7860",62,30,1.80938674091863,-0.829431494674394,32.5620192933859,9.48846119407273,"Linear",262,18.1396429227017,0
"7861",63,1,0.0309201291357065,-0.406054893647158,37.1324465630049,36.7573117984934,"Linear",263,31.5097892094177,1
"7862",63,2,1.12457934342869,-0.406054893647158,37.1324465630049,37.4449161191393,"Linear",263,31.5448501485802,1
"7863",63,3,-3.29198121951181,-0.406054893647158,37.1324465630049,32.6223006625516,"Linear",263,30.6785134981833,1
"7864",63,4,2.31601011235988,-0.406054893647158,37.1324465630049,37.8242371007761,"Linear",263,29.8984531002372,1
"7865",63,5,6.63652496489848,-0.406054893647158,37.1324465630049,41.7386970596676,"Linear",263,29.8725344039699,1
"7866",63,6,1.33383744948864,-0.406054893647158,37.1324465630049,36.0299546506106,"Linear",263,29.9643548595339,1
"7867",63,7,-3.7747615040657,-0.406054893647158,37.1324465630049,30.5153008034091,"Linear",263,28.6444611007103,1
"7868",63,8,-2.11898982690433,-0.406054893647158,37.1324465630049,31.7650175869233,"Linear",263,28.5890609669554,1
"7869",63,9,0.915106735532427,-0.406054893647158,37.1324465630049,34.3930592557129,"Linear",263,27.661618979509,1
"7870",63,10,-1.93288290336561,-0.406054893647158,37.1324465630049,31.1390147231677,"Linear",263,27.4774919981024,1
"7871",63,11,-5.49267326611679,-0.406054893647158,37.1324465630049,27.1731694667694,"Linear",263,26.2067832200442,1
"7872",63,12,-4.86632742405588,-0.406054893647158,37.1324465630049,27.3934604151831,"Linear",263,25.9362211046954,1
"7873",63,13,-4.99470290768107,-0.406054893647158,37.1324465630049,26.8590300379108,"Linear",263,25.5218141131212,1
"7874",63,14,0.162661062291806,-0.406054893647158,37.1324465630049,31.6103391142365,"Linear",263,25.7235330369884,1
"7875",63,15,5.74429439888674,-0.406054893647158,37.1324465630049,36.7859175571843,"Linear",263,24.7749313020675,1
"7876",63,16,1.70490810905957,-0.406054893647158,37.1324465630049,32.3404763737099,"Linear",263,24.1617166986638,1
"7877",63,17,-1.02185753310683,-0.406054893647158,37.1324465630049,29.2076558378964,"Linear",263,23.9934320264278,1
"7878",63,18,-4.94268956451263,-0.406054893647158,37.1324465630049,24.8807689128434,"Linear",263,23.2684531203085,1
"7879",63,19,-0.305116032211211,-0.406054893647158,37.1324465630049,29.1122875514977,"Linear",263,23.7330523538473,1
